"title","artist","album","duration_seconds","audio_url"
"Break","Moavii","Electronic","100","https://data.freetouse.com/music/tracks/2969871b-0d2e-4ae0-ac8f-ed8290d86d28/file/mp3/file.mp3"
"Odyssey","Alegend","Electronic","217","https://data.freetouse.com/music/tracks/e71f8244-f8a1-403f-8733-cf9df42e37cb/file/mp3/file.mp3"
"Giant Wave","Zambolino","Electronic","142","https://data.freetouse.com/music/tracks/e7a6690c-412b-4c37-adbd-8c50b423a9cb/file/mp3/file.mp3"
"Want You Back","Chill Pulse","Electronic","110","https://data.freetouse.com/music/tracks/45041b33-f778-43d3-ab6b-d227eb009280/file/mp3/file.mp3"
"Waiting For The Rain","Dagored","Electronic","130","https://data.freetouse.com/music/tracks/a9ba5d81-60a9-4726-a93d-879c38e71b4f/file/mp3/file.mp3"
"ocean","massobeats","Electronic","151","https://data.freetouse.com/music/tracks/f14bf3ec-349c-41dc-979e-f00526906ada/file/mp3/file.mp3"
"Signal","Zambolino","Electronic","126","https://data.freetouse.com/music/tracks/d64c0985-38a5-4477-b8f8-03ce4dea4cd0/file/mp3/file.mp3"
"Display","Moavii","Electronic","102","https://data.freetouse.com/music/tracks/4e647294-c4da-4836-967b-fa9864d8ded1/file/mp3/file.mp3"
"Travel Alone","Chill Pulse","Electronic","150","https://data.freetouse.com/music/tracks/97a57fd4-4910-4522-8653-b21158b7b8a8/file/mp3/file.mp3"
"Always Love","Epic Spectrum","Electronic","114","https://data.freetouse.com/music/tracks/63cab4c2-947e-4842-9eb6-6f60589967db/file/mp3/file.mp3"
"Happiness In My Soul","Dagored","Electronic","122","https://data.freetouse.com/music/tracks/0105ff85-edcd-484a-8d05-27ea1f24dbdf/file/mp3/file.mp3"
"Connect","Ocean Bloom","Electronic","184","https://data.freetouse.com/music/tracks/566403f0-9997-47ac-b6c1-41f4b5c69e95/file/mp3/file.mp3"
"Moroccan Night","Walen","Electronic","133","https://data.freetouse.com/music/tracks/728ed711-2004-4f9c-8c07-c6b899859fe8/file/mp3/file.mp3"
"Funky Monkey","Zambolino","Electronic","90","https://data.freetouse.com/music/tracks/1bd623cd-3e6d-4479-bd16-0e0e13734dbf/file/mp3/file.mp3"
"Guesswork","Chill Pulse","Electronic","133","https://data.freetouse.com/music/tracks/c48c115e-e495-42c6-aec9-6656fa8a3d51/file/mp3/file.mp3"
"Final Breath of a Star","Project Ex","Electronic","193","https://data.freetouse.com/music/tracks/c3547804-09cb-4b6b-be98-556daf29908d/file/mp3/file.mp3"
"stroll","massobeats","Electronic","180","https://data.freetouse.com/music/tracks/3e6024e2-d36c-439e-af62-6d6b2d79f3b3/file/mp3/file.mp3"
"Foreign","Moavii","Electronic","132","https://data.freetouse.com/music/tracks/e306e01b-5036-4c2e-8333-4361b213b9a8/file/mp3/file.mp3"
"Wild Tales","Zambolino","Electronic","110","https://data.freetouse.com/music/tracks/4454f76d-0ced-41bc-8153-8a81d032b8e5/file/mp3/file.mp3"
"Mission","Epic Spectrum","Electronic","170","https://data.freetouse.com/music/tracks/c26d4a56-0f9a-4d01-aaa6-a757d4815640/file/mp3/file.mp3"
"Blues In My Socks","Dagored","Electronic","137","https://data.freetouse.com/music/tracks/390f1abc-6191-44cf-96d6-c964a0c024f6/file/mp3/file.mp3"
"Faster","Zambolino","Electronic","159","https://data.freetouse.com/music/tracks/4b3a2346-e781-4983-8e03-bca852c5e52a/file/mp3/file.mp3"
"Enough Time","Unheard","Electronic","124","https://data.freetouse.com/music/tracks/8b0b5620-8e03-404d-975a-0c880a28e48b/file/mp3/file.mp3"
"Silent Night","Zambolino","Electronic","112","https://data.freetouse.com/music/tracks/f6254f0a-f022-4689-9972-c3ed4962df31/file/mp3/file.mp3"
"Livin Water","Unheard","Electronic","124","https://data.freetouse.com/music/tracks/b8350130-67ee-4012-afd5-b425f1eae823/file/mp3/file.mp3"
"Gamma","Zambolino","Electronic","80","https://data.freetouse.com/music/tracks/5cddcd90-abbb-4292-abf8-9c6f696f6aa8/file/mp3/file.mp3"
"Desert West","Dagored","Electronic","116","https://data.freetouse.com/music/tracks/92f1b476-97bc-4af5-84c3-dcfe19d4b656/file/mp3/file.mp3"
"Back To Promise","Unheard","Electronic","93","https://data.freetouse.com/music/tracks/44f617d2-409d-461c-bb2b-63374a473929/file/mp3/file.mp3"
"Polaroid","Zambolino","Electronic","100","https://data.freetouse.com/music/tracks/60b2e910-6614-4933-9489-c519030f134c/file/mp3/file.mp3"
"Breeze","Moavii","Electronic","155","https://data.freetouse.com/music/tracks/8d9831ad-ab21-46a2-9291-bfb336e1f2ff/file/mp3/file.mp3"
"Area 16","Project Ex","Electronic","162","https://data.freetouse.com/music/tracks/afc0f563-1981-47d3-af14-63aec0fc5f35/file/mp3/file.mp3"
"Horizon","Zambolino","Electronic","128","https://data.freetouse.com/music/tracks/7e77a349-8307-4e2c-82bb-c6a9bdc07277/file/mp3/file.mp3"
"High Up","AgusAlvarez, Luke Bergs","Electronic","170","https://data.freetouse.com/music/tracks/d9251814-4090-4aa2-bb84-7e06aff5eb8c/file/mp3/file.mp3"
"All In","Moavii","Electronic","137","https://data.freetouse.com/music/tracks/c357c016-e0a6-45e1-86f6-aab3f0460874/file/mp3/file.mp3"
"Lighthouse","Zambolino","Electronic","103","https://data.freetouse.com/music/tracks/80dc8514-24d4-4d00-904d-7efb9c3820a1/file/mp3/file.mp3"
"Majestic","Alegend","Electronic","227","https://data.freetouse.com/music/tracks/c71a7fff-f3fa-48ca-b792-719f5f7fb3a5/file/mp3/file.mp3"
"Clean it Up","Unheard","Electronic","119","https://data.freetouse.com/music/tracks/f4309edd-7bbd-4790-b8e9-8f75e70d47c2/file/mp3/file.mp3"
"Tropicaneva","Moavii","Electronic","118","https://data.freetouse.com/music/tracks/e8df9085-f606-40f7-aed4-6707cd32e2a6/file/mp3/file.mp3"
"Nostalgic","Zambolino","Electronic","99","https://data.freetouse.com/music/tracks/c1c31325-ef8b-4d10-8a02-6773eb642f05/file/mp3/file.mp3"
"Tranquility","Project Ex","Electronic","131","https://data.freetouse.com/music/tracks/65376134-6e13-4f88-adf8-ca2f2db5fd87/file/mp3/file.mp3"
"Asleep","Moavii","Electronic","162","https://data.freetouse.com/music/tracks/8c748bd2-017a-4e85-9253-7a67136ff1ab/file/mp3/file.mp3"
"Destiny","Alegend","Electronic","265","https://data.freetouse.com/music/tracks/51fee5f3-c971-45f3-b7cc-d6ca74b21c73/file/mp3/file.mp3"
"Spinning","Zambolino","Electronic","138","https://data.freetouse.com/music/tracks/c9659c50-bdf3-42de-b815-87173272350e/file/mp3/file.mp3"
"Combat","Damtaro","Electronic","138","https://data.freetouse.com/music/tracks/fbbfefd1-127e-4778-a172-8993020d0de1/file/mp3/file.mp3"
"Thats Right","Moavii","Electronic","125","https://data.freetouse.com/music/tracks/02dfa1fb-367a-48e2-b03f-73c1aef3ddaf/file/mp3/file.mp3"
"Caribbean","Zambolino","Electronic","119","https://data.freetouse.com/music/tracks/d749debd-50cc-4aea-affb-b78776fbf257/file/mp3/file.mp3"
"Ancient Warriors","Zambolino","Electronic","143","https://data.freetouse.com/music/tracks/d7756c6a-0461-4bbe-b719-95d08cc389d0/file/mp3/file.mp3"
"Feeling Good","Moavii","Electronic","125","https://data.freetouse.com/music/tracks/235955b8-8345-4383-9c7b-5b2ff0e76e32/file/mp3/file.mp3"
"Eternity","Alegend","Electronic","166","https://data.freetouse.com/music/tracks/a612e3de-895f-4416-8c36-d8daa681a649/file/mp3/file.mp3"
"Happy New Year","Epic Spectrum","Electronic","149","https://data.freetouse.com/music/tracks/6b31d60c-5da1-41b1-a7b4-946ad73ccbb0/file/mp3/file.mp3"
"Beachhouse","Zambolino","Electronic","221","https://data.freetouse.com/music/tracks/da80ad1b-c0d5-44f9-8110-af1001e6e83a/file/mp3/file.mp3"
"Yayuu","Eric Lund","Electronic","206","https://data.freetouse.com/music/tracks/64b709a7-e76a-47a5-a67b-fd48e422e1e7/file/mp3/file.mp3"
"Winter Magic","Moavii","Electronic","96","https://data.freetouse.com/music/tracks/77ea6b19-b573-45e4-9288-677ae9494ae2/file/mp3/file.mp3"
"Christmas Eve","Aylex","Electronic","129","https://data.freetouse.com/music/tracks/865d304c-4e58-4a5f-aad7-992000a9c02d/file/mp3/file.mp3"
"Icicle","Chill Pulse","Electronic","145","https://data.freetouse.com/music/tracks/1d211890-15cb-4d28-a0a4-70c7495ac03b/file/mp3/file.mp3"
"Clarity","Damtaro","Electronic","166","https://data.freetouse.com/music/tracks/1f7c4e12-375c-4b59-a007-b108a3424278/file/mp3/file.mp3"
"Fantasy World","Zambolino","Electronic","101","https://data.freetouse.com/music/tracks/de107ade-2157-4bcc-8ced-1a201d22c633/file/mp3/file.mp3"
"Night Hawk","HiLau","Electronic","189","https://data.freetouse.com/music/tracks/b61c7ba7-ba14-4ee4-b0dc-2e2e5a32654c/file/mp3/file.mp3"
"Fancy Park","Piki","Electronic","192","https://data.freetouse.com/music/tracks/d8c593e3-0753-4a39-a919-756ea8e58a7b/file/mp3/file.mp3"
"Sunset Strip","Zambolino","Electronic","103","https://data.freetouse.com/music/tracks/e1da89a3-cf1f-41cc-9494-7ab65f0cceb4/file/mp3/file.mp3"
"Once Again","Moavii","Electronic","162","https://data.freetouse.com/music/tracks/a04ceac6-5b96-4d8f-84fd-33b233ac9cb2/file/mp3/file.mp3"
"Victory","Aylex","Electronic","120","https://data.freetouse.com/music/tracks/0c5212f4-2fbc-4801-9ac3-7709932dabd0/file/mp3/file.mp3"
"Feliz Navidad","Epic Spectrum","Electronic","121","https://data.freetouse.com/music/tracks/d2df3e59-a469-4f4c-8b98-8865204f0692/file/mp3/file.mp3"
"All I Want For Christmas","Chill Pulse","Electronic","112","https://data.freetouse.com/music/tracks/bd8aef1a-1909-4335-8ada-2d4defab8bbc/file/mp3/file.mp3"
"Holy Night","Epic Spectrum","Electronic","102","https://data.freetouse.com/music/tracks/750e1f94-c53a-451b-a3e4-e14c010552d5/file/mp3/file.mp3"
"Jingle Bell Rock","Chill Pulse","Electronic","136","https://data.freetouse.com/music/tracks/9ab2c214-cb54-41a0-9770-4dec5cef034f/file/mp3/file.mp3"
"Christmas Lullaby","Epic Spectrum","Electronic","105","https://data.freetouse.com/music/tracks/b9ed4663-33a4-4d50-86bc-1a5e14e4dcd0/file/mp3/file.mp3"
"Last Christmas","Epic Spectrum","Electronic","117","https://data.freetouse.com/music/tracks/1e06eac8-6933-4576-a117-526586631668/file/mp3/file.mp3"
"Let It Snow","Epic Spectrum","Electronic","98","https://data.freetouse.com/music/tracks/8270842c-99e5-4f47-96b7-0eefc77fd7df/file/mp3/file.mp3"
"Just A Minute","Moavii","Electronic","133","https://data.freetouse.com/music/tracks/fb8f95c5-08c6-4e99-9a8e-be744435d01f/file/mp3/file.mp3"
"Face The Future","Aylex","Electronic","203","https://data.freetouse.com/music/tracks/02f2dae0-5a1c-4e63-80d2-da388a488fb0/file/mp3/file.mp3"
"downtown","massobeats","Electronic","156","https://data.freetouse.com/music/tracks/158e9227-d671-4280-b14c-cf228c52cc64/file/mp3/file.mp3"
"Eternal Love","Aylex","Electronic","133","https://data.freetouse.com/music/tracks/32425f2c-377b-44e1-87f4-87f68c14261f/file/mp3/file.mp3"
"Evolution","Aylex","Electronic","179","https://data.freetouse.com/music/tracks/bb35d76a-dd8e-4f67-ad83-09a733036d8f/file/mp3/file.mp3"
"AI AGENTS","Tetuano","Electronic","162","https://data.freetouse.com/music/tracks/9e925898-e260-4670-814e-2b60a5b19af4/file/mp3/file.mp3"
"Daydreams","Aylex","Electronic","107","https://data.freetouse.com/music/tracks/97165fba-4d37-49dc-a09e-a8fd514a3497/file/mp3/file.mp3"
"Study Night","Filo Starquez","Electronic","176","https://data.freetouse.com/music/tracks/86a08ccc-6e7f-4aa2-97cf-767bc244cc1c/file/mp3/file.mp3"
"Breaking News","Walen","Electronic","92","https://data.freetouse.com/music/tracks/d991b41c-8d69-4480-919c-80e6ba644ad2/file/mp3/file.mp3"
"UNBOX","tubebackr","Electronic","205","https://data.freetouse.com/music/tracks/ff0e7b69-ab13-4afb-8fe3-7242c5270e97/file/mp3/file.mp3"
"Extreme Force","Aylex","Electronic","162","https://data.freetouse.com/music/tracks/4eeedd8b-e7bd-4299-bd74-c3abd81e8a5e/file/mp3/file.mp3"
"Echo Valley","Avanti","Electronic","161","https://data.freetouse.com/music/tracks/ef3224a7-288d-4368-8123-0727803da801/file/mp3/file.mp3"
"Champions","Walen","Electronic","145","https://data.freetouse.com/music/tracks/593fd64b-0ec5-449e-8310-8d547ea77f96/file/mp3/file.mp3"
"Next Time","Moavii","Electronic","194","https://data.freetouse.com/music/tracks/e6418250-bd36-fa37-06eb-2a4eca55b53a/file/mp3/file.mp3"
"glimmer","massobeats","Electronic","151","https://data.freetouse.com/music/tracks/06ab6f7a-077c-45de-bf00-0ed687c28afe/file/mp3/file.mp3"
"Turbo","Moavii","Electronic","148","https://data.freetouse.com/music/tracks/dc8d22ef-6ded-4b4f-4915-c416151175e6/file/mp3/file.mp3"
"Our Way","Luke Bergs, Nebulite","Electronic","151","https://data.freetouse.com/music/tracks/856bbb6d-b062-ad1e-c681-90dca37472c6/file/mp3/file.mp3"
"Blur","Hazelwood","Electronic","146","https://data.freetouse.com/music/tracks/c551e457-092b-d950-9aef-951659ebdb92/file/mp3/file.mp3"
"Avenue","Moavii","Electronic","199","https://data.freetouse.com/music/tracks/b6949340-096a-8154-b970-e150d6b4fd4b/file/mp3/file.mp3"
"Here We Go","Tetuano, tubebackr","Electronic","174","https://data.freetouse.com/music/tracks/7dba500c-a9d0-55b8-d40a-2feaf0309079/file/mp3/file.mp3"
"Vampire Dracula","Walen","Electronic","111","https://data.freetouse.com/music/tracks/af7c6e7e-9813-f2b6-af58-0344bf9e1a40/file/mp3/file.mp3"
"Lurker","Hazelwood","Electronic","154","https://data.freetouse.com/music/tracks/788e805a-0e7d-327d-3e5a-69bd8cff5e53/file/mp3/file.mp3"
"Downtown","Moavii","Electronic","155","https://data.freetouse.com/music/tracks/919f6e99-d3ef-b391-4edb-1edb702c582f/file/mp3/file.mp3"
"Time Traveller","Filo Starquez","Electronic","151","https://data.freetouse.com/music/tracks/0bc63770-c824-a5c4-9c66-9faeb66a0b32/file/mp3/file.mp3"
"Bar Soul","Walen","Electronic","128","https://data.freetouse.com/music/tracks/0cc41fb0-2a7b-f945-b0c5-cb8c88b4284c/file/mp3/file.mp3"
"Higher","Moavii","Electronic","131","https://data.freetouse.com/music/tracks/f64a9b03-539b-8f30-e457-3e47c9b53e69/file/mp3/file.mp3"
"Zero","Sunova","Electronic","209","https://data.freetouse.com/music/tracks/fbf48129-7c32-fb6d-dff7-c44694084863/file/mp3/file.mp3"
"Coming Of Age","Hazelwood","Electronic","208","https://data.freetouse.com/music/tracks/eabaf213-04cc-e8e3-5ee3-a513bd45ea1f/file/mp3/file.mp3"
"Vlog Funk","Tetuano","Electronic","137","https://data.freetouse.com/music/tracks/4924767c-8dc5-6c2c-c593-5bd2a21b47e6/file/mp3/file.mp3"
"Starlight","Moavii","Electronic","132","https://data.freetouse.com/music/tracks/7d0bd840-3b05-8859-e3e7-db942c0ea37b/file/mp3/file.mp3"
"Loveless","Damtaro","Electronic","144","https://data.freetouse.com/music/tracks/89312087-27b5-2562-2c9f-a9e660829d91/file/mp3/file.mp3"
"Lounge Bar Lofi","Filo Starquez","Electronic","160","https://data.freetouse.com/music/tracks/5c40f234-cd1d-8a8f-2ba2-77342de95b70/file/mp3/file.mp3"
"Artificial Intelligence","Aylex","Electronic","157","https://data.freetouse.com/music/tracks/8f1e805f-0e6e-6886-1ec7-c3e4bcef4494/file/mp3/file.mp3"
"Decadence","tubebackr","Electronic","187","https://data.freetouse.com/music/tracks/50440375-e8e6-5df7-9cdc-0997532f86c0/file/mp3/file.mp3"
"Payback","Burgundy","Electronic","119","https://data.freetouse.com/music/tracks/8f5d5106-d7b6-990a-1dbd-44962fe0389f/file/mp3/file.mp3"
"Sun","Moavii","Electronic","130","https://data.freetouse.com/music/tracks/82f4482e-c1fe-482a-2c09-2bcef5bad10b/file/mp3/file.mp3"
"Too Many Times","Avanti","Electronic","201","https://data.freetouse.com/music/tracks/b92bbd81-b5e3-382d-2d8a-8023ed6e7340/file/mp3/file.mp3"
"Fashion Queen","Aylex","Electronic","133","https://data.freetouse.com/music/tracks/298ac51a-59ad-4dcb-d72f-2d5f06b87016/file/mp3/file.mp3"
"B Reel","Tetuano","Electronic","128","https://data.freetouse.com/music/tracks/3ffa855c-7f65-3802-e6d5-1fe24f573de3/file/mp3/file.mp3"
"Far Away","Moavii","Electronic","123","https://data.freetouse.com/music/tracks/51ba83ee-55cb-0f12-e294-64d972f9981a/file/mp3/file.mp3"
"Morning Sun","tubebackr, Filo Starquez","Electronic","172","https://data.freetouse.com/music/tracks/a3e906d3-a120-cd73-2008-f5669aa769a7/file/mp3/file.mp3"
"Reflection","Hazelwood","Electronic","120","https://data.freetouse.com/music/tracks/9e6a474f-c462-d38e-2c16-587cc134537a/file/mp3/file.mp3"
"On Hold","Aylex","Electronic","89","https://data.freetouse.com/music/tracks/87f647d2-a7b8-07db-b253-e4350060374c/file/mp3/file.mp3"
"Ovanea","Moavii","Electronic","124","https://data.freetouse.com/music/tracks/13c0a03b-4cb3-896f-c196-1fac968376c7/file/mp3/file.mp3"
"Lost Your Love","Avanti","Electronic","174","https://data.freetouse.com/music/tracks/5b720f28-e8f5-ee8e-bf60-1b070c81e0f6/file/mp3/file.mp3"
"Sunrise","tubebackr","Electronic","186","https://data.freetouse.com/music/tracks/4b6a8c63-9688-d427-b2c2-ac7541d52356/file/mp3/file.mp3"
"Sunset Dreams","Moavii","Electronic","87","https://data.freetouse.com/music/tracks/e9ff9604-d9d9-4fe0-8afb-26e1bc532680/file/mp3/file.mp3"
"Ahead Of Us","Chill Pulse","Electronic","132","https://data.freetouse.com/music/tracks/70644ab9-91d9-8b74-62c9-b80e1e8cf4c6/file/mp3/file.mp3"
"Dawn","Alegend","Soundtrack","177","https://data.freetouse.com/music/tracks/ad9be0ab-3cc5-443f-b66e-b6e68eb49c51/file/mp3/file.mp3"
"Kids Funk","Tetuano","Electronic","102","https://data.freetouse.com/music/tracks/5aee1392-b345-7ac9-bf7a-650ea974c0ed/file/mp3/file.mp3"
"Keep Pushing","Aylex","Electronic","128","https://data.freetouse.com/music/tracks/b61a5840-b7b0-4e7c-b3f0-e136a9f64e31/file/mp3/file.mp3"
"See Me Through","Burgundy","Electronic","122","https://data.freetouse.com/music/tracks/b7dca04d-98c2-a7fc-6caf-8b85492e9492/file/mp3/file.mp3"
"city","massobeats","Electronic","140","https://data.freetouse.com/music/tracks/cc3d9f0e-53a1-405f-812b-abea2e3fb8be/file/mp3/file.mp3"
"Je T'aime","Avanti","Electronic","154","https://data.freetouse.com/music/tracks/0cd48def-0187-7b57-6221-31fd7ffeac2d/file/mp3/file.mp3"
"Moonlit Mangroves","Filo Starquez","Electronic","169","https://data.freetouse.com/music/tracks/ac45f67f-ee87-ab7b-08ac-894b88dc9502/file/mp3/file.mp3"
"Dream On","Moavii","Electronic","162","https://data.freetouse.com/music/tracks/58ce355e-9db1-1181-4d76-c6f2cf4b39f0/file/mp3/file.mp3"
"Warrior","Walen","Electronic","133","https://data.freetouse.com/music/tracks/f3dd3860-aaf0-ac5d-3e09-a3067111f423/file/mp3/file.mp3"
"ANIME","Aylex","Electronic","114","https://data.freetouse.com/music/tracks/b8db95aa-977f-3e14-7846-90157e3e9228/file/mp3/file.mp3"
"Spark","tubebackr, Tetuano","Electronic","151","https://data.freetouse.com/music/tracks/52a51c94-d490-b4bf-c708-896ea0555d8c/file/mp3/file.mp3"
"Walk On By","Chill Pulse","Electronic","132","https://data.freetouse.com/music/tracks/7e0b6c72-7ca6-6ea3-0a13-1b711b4091ee/file/mp3/file.mp3"
"At Ease","Hazelwood","Electronic","106","https://data.freetouse.com/music/tracks/ba1fa94b-1d39-7b71-7fc1-63ef5c30f357/file/mp3/file.mp3"
"Poetry","Chill Pulse","Electronic","134","https://data.freetouse.com/music/tracks/5472cd41-87b8-0b7a-fb70-82fb837a5a6b/file/mp3/file.mp3"
"Joyful Boredom","Avanti","Electronic","111","https://data.freetouse.com/music/tracks/3a2a28cb-b40e-20ee-ddb7-8be3e20d2304/file/mp3/file.mp3"
"Summer Never Ends","Ocean Bloom","Electronic","142","https://data.freetouse.com/music/tracks/660b8c27-9366-b0b5-68e7-e8cce62e3e1f/file/mp3/file.mp3"
"Universal","Moavii","Electronic","113","https://data.freetouse.com/music/tracks/34dc5b7a-3c92-4fb5-2f0d-f5bb48d95958/file/mp3/file.mp3"
"Morning Light","Epic Spectrum","Electronic","240","https://data.freetouse.com/music/tracks/0f1372b5-5340-f550-8089-02a8d0d713ea/file/mp3/file.mp3"
"Jawed Elephants","tubebackr","Electronic","266","https://data.freetouse.com/music/tracks/565fbc14-bb46-e770-2a9b-890fde053203/file/mp3/file.mp3"
"Hold Me Now","Avanti","Electronic","138","https://data.freetouse.com/music/tracks/4d944741-cce3-8845-929c-2eb4eddf4f21/file/mp3/file.mp3"
"Infinite Galaxy","Walen","Electronic","160","https://data.freetouse.com/music/tracks/25df1bf7-b804-62bc-e941-c01da8c7ea7b/file/mp3/file.mp3"
"Chances","Burgundy","Electronic","119","https://data.freetouse.com/music/tracks/374a40f3-7b76-d282-5fc8-9c95e8c180d4/file/mp3/file.mp3"
"Catamaran","Ocean Bloom","Electronic","151","https://data.freetouse.com/music/tracks/bd2afcf3-209e-31c9-3171-b59a9b3a82ee/file/mp3/file.mp3"
"High","Limujii","Electronic","145","https://data.freetouse.com/music/tracks/44f079cd-0f2a-e499-c217-0d07834e03b2/file/mp3/file.mp3"
"Echoes From The Void","Chill Pulse","Electronic","130","https://data.freetouse.com/music/tracks/a8524feb-8988-0973-ae0a-8d8a2022ba07/file/mp3/file.mp3"
"Ethos","Epic Spectrum","Electronic","184","https://data.freetouse.com/music/tracks/a20b95a4-085b-ee46-f009-d7583890d296/file/mp3/file.mp3"
"Northern Lights","Avanti","Electronic","146","https://data.freetouse.com/music/tracks/9fab7c51-811b-5a40-ff91-e2224a4ab27e/file/mp3/file.mp3"
"Beach Slam","Moavii","Electronic","91","https://data.freetouse.com/music/tracks/a1cbdf27-331e-8124-8326-5efcb92d2f43/file/mp3/file.mp3"
"Vlogger","Tetuano","Electronic","128","https://data.freetouse.com/music/tracks/ceb97f63-2d97-d9b6-bee1-6d92e40ac5f1/file/mp3/file.mp3"
"Evermore","Alegend","Soundtrack","164","https://data.freetouse.com/music/tracks/f19d092e-ed7a-4f7a-a848-519cfb9c5681/file/mp3/file.mp3"
"Braveheart","Alegend","Electronic","181","https://data.freetouse.com/music/tracks/70b7d123-df0a-471c-b57d-ffd610adbdd9/file/mp3/file.mp3"
"Jungle","Ocean Bloom","Electronic","148","https://data.freetouse.com/music/tracks/aba20bb8-5f67-9e06-23c2-3feab4178c29/file/mp3/file.mp3"
"Mindwave","Avanti","Electronic","151","https://data.freetouse.com/music/tracks/5a252413-b0e8-98ba-0121-a5a8305b3242/file/mp3/file.mp3"
"Sundara","AgusAlvarez, Waesto","Electronic","159","https://data.freetouse.com/music/tracks/755e2a17-13a7-710c-1d14-3c62e660029f/file/mp3/file.mp3"
"Maui","Hazelwood","Electronic","138","https://data.freetouse.com/music/tracks/e0f78f6d-3922-5272-2291-89120e4eaa6d/file/mp3/file.mp3"
"Do You Want Me","tubebackr","Electronic","202","https://data.freetouse.com/music/tracks/900e28d1-dd50-3536-8b0e-88d826972355/file/mp3/file.mp3"
"Faded Light","Alegend","Soundtrack","139","https://data.freetouse.com/music/tracks/3d6cd36c-f24c-4502-8699-072d3b7549d3/file/mp3/file.mp3"
"Parga","Moavii","Electronic","110","https://data.freetouse.com/music/tracks/b08ae724-e996-0606-c1e3-d5b242d4ca5d/file/mp3/file.mp3"
"The Reason Is You","Avanti","Electronic","169","https://data.freetouse.com/music/tracks/d87bbaa7-9dba-5527-2946-b87e933b1ad4/file/mp3/file.mp3"
"Make a Stand","Filo Starquez","Electronic","156","https://data.freetouse.com/music/tracks/0455e5fe-58a0-005e-2207-d13b5f94c711/file/mp3/file.mp3"
"Sandcastles","Ocean Bloom","Electronic","149","https://data.freetouse.com/music/tracks/85c8a37d-c5d9-49f5-6fa2-4cd681dc6909/file/mp3/file.mp3"
"Waiting For The Sun","Avanti","Electronic","232","https://data.freetouse.com/music/tracks/2ff6f90a-a9e1-8a34-eb1e-e4e5c517f24b/file/mp3/file.mp3"
"Summer Night","Moavii","Electronic","107","https://data.freetouse.com/music/tracks/5f31efb3-fb72-1cba-c091-5f702592598a/file/mp3/file.mp3"
"Lost Treasure","Filo Starquez","Electronic","151","https://data.freetouse.com/music/tracks/fa8be536-fe39-a7a9-1f1e-d0ccb84d33eb/file/mp3/file.mp3"
"Fresh Start","Chill Pulse","Electronic","153","https://data.freetouse.com/music/tracks/5845e53c-08ee-1fa1-504f-a96739114569/file/mp3/file.mp3"
"Closer","Avanti","Electronic","192","https://data.freetouse.com/music/tracks/1eb6ab04-1e34-cbab-cd9a-ad672bcc3954/file/mp3/file.mp3"
"Lost","Moavii","Electronic","116","https://data.freetouse.com/music/tracks/0659f373-1a69-be1a-cd01-6d39cc63db94/file/mp3/file.mp3"
"Pink Clouds","Epic Spectrum","Electronic","137","https://data.freetouse.com/music/tracks/4ada7bc6-8045-d830-2bed-a4cc14c537d7/file/mp3/file.mp3"
"Rush Metal","Pufino","Electronic","214","https://data.freetouse.com/music/tracks/3683dc8e-ecc9-95a1-03d9-f51bd7b5402a/file/mp3/file.mp3"
"Fake Romance","Avanti","Electronic","158","https://data.freetouse.com/music/tracks/8c35b5ef-ed8e-0c6b-df4c-5d9c54875288/file/mp3/file.mp3"
"Office Jam","Chill Pulse","Electronic","98","https://data.freetouse.com/music/tracks/1896d63d-5af8-8702-0a6a-c4f9e9f74b1b/file/mp3/file.mp3"
"Langoos","Moavii","Electronic","120","https://data.freetouse.com/music/tracks/7779eb26-e2c3-3f8f-93ce-3159e169a94c/file/mp3/file.mp3"
"Paradise","Avanti","Electronic","230","https://data.freetouse.com/music/tracks/a04a889a-9790-8b3b-ea2f-6076d106cdb1/file/mp3/file.mp3"
"Oceanfront","Ocean Bloom","Electronic","142","https://data.freetouse.com/music/tracks/38c42d27-2aab-fc3c-dc6a-3d2fc7380c6a/file/mp3/file.mp3"
"OSAKA","tubebackr, Tetuano","Electronic","280","https://data.freetouse.com/music/tracks/39d0e34b-8a9e-ec90-e9d3-4363a496a64a/file/mp3/file.mp3"
"Rush","Aylex","Electronic","151","https://data.freetouse.com/music/tracks/7a18da50-7d97-c802-dc52-4eaed08cc4d5/file/mp3/file.mp3"
"Sky Clearing","Epic Spectrum","Electronic","169","https://data.freetouse.com/music/tracks/24b5f6b9-e5e9-b7f1-36cc-5da09b2f5f71/file/mp3/file.mp3"
"Atmospheric Guitar","Pufino","Electronic","192","https://data.freetouse.com/music/tracks/313cb883-61bd-939f-5e92-9f01be2b6bc6/file/mp3/file.mp3"
"Used To Say","Avanti","Electronic","164","https://data.freetouse.com/music/tracks/cf656af0-58df-e80c-06ff-bd3eb30e49dc/file/mp3/file.mp3"
"Neon Sunset","Chill Pulse","Electronic","203","https://data.freetouse.com/music/tracks/e7583c5c-71d6-0662-7d55-e9d4b4c1a33f/file/mp3/file.mp3"
"So Refreshing","Aylex","Electronic","116","https://data.freetouse.com/music/tracks/ec5b97ab-0262-b699-8757-8effc108ab4a/file/mp3/file.mp3"
"Canariea","Moavii","Electronic","136","https://data.freetouse.com/music/tracks/f4ac2ac0-bb5e-bf26-8e3a-3a5f6ef08d80/file/mp3/file.mp3"
